time,deal,symbol,type,direction,volume,price,order,commission,swap,profit,balance,comment
2026.03.03 11:00:11,1398,XAUUSD,sell,in,0.01,5295.12,1398,0,0,0,10930.5,SMC_FVG_Bearish_Sent:Neutral
2026.03.03 11:00:14,1399,XAUUSD,sell,in,0.01,5294.84,1399,0,0,0,10930.5,SMC_IFVG_Bearish_Sent:Neutral
2026.03.03 11:05:02,1400,XAUUSD,buy,out,0.01,5288.14,1400,0,0,39.38,10969.88,tp 5288.21
2026.03.03 11:05:04,1401,XAUUSD,sell,out,0.01,5286.8,1401,0,0,-41.15,10928.73,sl 5286.80
2026.03.03 11:25:14,1402,XAUUSD,sell,out,0.01,5277.29,1402,0,0,-43.14,10885.59,sl 5278.48
2026.03.03 11:25:25,1403,XAUUSD,sell,out,0.01,5268.63,1403,0,0,-39.07,10846.52,sl 5268.99
2026.03.03 11:25:25,1404,XAUUSD,buy,out,0.01,5269.03,1404,0,0,38.96,10885.48,tp 5270.40
2026.03.03 11:25:34,1405,XAUUSD,buy,out,0.01,5256.45,1405,0,0,38.67,10924.15,tp 5256.55
2026.03.03 11:25:34,1406,XAUUSD,buy,out,0.01,5256.45,1406,0,0,38.39,10962.54,tp 5256.55
2026.03.03 11:25:36,1407,XAUUSD,sell,out,0.01,5254.88,1407,0,0,-40.59,10921.95,sl 5255.14
2026.03.03 12:00:14,1408,XAUUSD,buy,in,0.01,5276.32,1408,0,0,0,10921.95,SMC_FVG_Bullish_Sent:Neutral
2026.03.03 12:00:17,1409,XAUUSD,sell,in,0.01,5276.07,1409,0,0,0,10921.95,SMC_FVG_Bearish_Sent:Neutral
2026.03.03 13:00:01,1410,XAUUSD,buy,in,0.01,5247.86,1410,0,0,0,10921.95,SMC_FVG_Bullish_Sent:Neutral
2026.03.03 13:00:03,1411,XAUUSD,sell,in,0.01,5246.62,1411,0,0,0,10921.95,SMC_IFVG_Bearish_Sent:Neutral
2026.03.03 13:07:01,1412,XAUUSD,buy,out,0.01,5235.8,1412,0,0,40.27,10962.22,tp 5235.80
2026.03.03 13:07:02,1413,XAUUSD,sell,out,0.01,5234.34,1413,0,0,-41.98,10920.24,sl 5234.39
2026.03.03 13:07:53,1414,XAUUSD,buy,out,0.01,5208.42,1414,0,0,38.2,10958.44,tp 5208.80
2026.03.03 13:08:21,1415,XAUUSD,sell,out,0.01,5207.19,1415,0,0,-40.67,10917.77,sl 5207.39
2026.03.03 14:00:03,1416,XAUUSD,sell,in,0.01,5145.49,1416,0,0,0,10917.77,SMC_IFVG_Bearish_Sent:Neutral
2026.03.03 14:12:29,1417,XAUUSD,buy,out,0.01,5185.23,1417,0,0,-39.74,10878.03,sl 5185.21
2026.03.03 15:00:08,1418,XAUUSD,sell,in,0.01,5218.93,1418,0,0,0,10878.03,SMC_FVG_Bearish_Sent:Neutral
2026.03.03 15:00:08,1419,XAUUSD,sell,in,0.01,5218.93,1419,0,0,0,10878.03,SMC_IFVG_Bearish_Sent:Neutral
2026.03.03 15:02:42,1420,XAUUSD,buy,out,0.01,5185.44,1420,0,0,33.49,10911.52,tp 5185.45
2026.03.03 15:02:42,1421,XAUUSD,buy,out,0.01,5185.44,1421,0,0,33.49,10945.01,tp 5185.45
2026.03.03 17:00:06,1422,XAUUSD,sell,in,0.01,5040.78,1422,0,0,0,10945.01,SMC_IFVG_Bearish_Sent:Neutral
2026.03.03 17:17:40,1423,XAUUSD,buy,out,0.01,4998.6,1423,0,0,42.18,10987.19,tp 4998.63
2026.03.03 18:00:09,1424,XAUUSD,sell,in,0.01,5096.3,1424,0,0,0,10987.19,SMC_FVG_Bearish_Sent:Neutral
2026.03.03 19:00:14,1425,XAUUSD,sell,in,0.01,5107.24,1425,0,0,0,10987.19,SMC_FVG_Bearish_Sent:Neutral
2026.03.03 19:35:38,1426,XAUUSD,buy,out,0.01,5067.81,1426,0,0,39.43,11026.62,tp 5067.81
2026.03.03 20:00:04,1427,XAUUSD,sell,in,0.01,5079.49,1427,0,0,0,11026.62,SMC_FVG_Bearish_Sent:Neutral
2026.03.03 20:37:38,1428,XAUUSD,buy,out,0.01,5119.71,1428,0,0,-40.22,10986.4,sl 5119.68
2026.03.03 20:43:29,1429,XAUUSD,buy,out,0.01,5136.15,1429,0,0,-39.85,10946.55,sl 5136.15
2026.03.04 03:00:04,1430,XAUUSD,buy,in,0.01,5140.74,1430,0,0,0,10946.55,SMC_IFVG_Bullish_Sent:Neutral
2026.03.04 03:51:34,1431,XAUUSD,sell,out,0.01,5177.9,1431,0,0,37.16,10983.71,tp 5177.74
2026.03.04 05:00:06,1432,XAUUSD,buy,in,0.01,5156.57,1432,0,0,0,10983.71,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 07:00:08,1433,XAUUSD,buy,in,0.01,5156.09,1433,0,0,0,10983.71,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 08:00:06,1434,XAUUSD,buy,in,0.01,5160.14,1434,0,0,0,10983.71,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 09:00:07,1435,XAUUSD,buy,in,0.01,5160.74,1435,0,0,0,10983.71,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 10:00:07,1436,XAUUSD,buy,in,0.01,5168.92,1436,0,0,0,10983.71,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 11:00:10,1437,XAUUSD,buy,in,0.01,5167.3,1437,0,0,0,10983.71,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 12:10:10,1438,XAUUSD,sell,out,0.01,5195.39,1438,0,0,38.82,11022.53,tp 5195.28
2026.03.04 12:10:11,1439,XAUUSD,sell,out,0.01,5196.71,1439,0,0,40.62,11063.15,tp 5195.89
2026.03.04 12:15:00,1440,XAUUSD,sell,out,0.01,5199.11,1440,0,0,38.97,11102.12,tp 5198.99
2026.03.04 12:17:17,1441,XAUUSD,sell,out,0.01,5200.54,1441,0,0,39.8,11141.92,tp 5199.59
2026.03.04 15:00:07,1442,XAUUSD,buy,in,0.01,5174.08,1442,0,0,0,11141.92,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 15:00:12,1443,XAUUSD,sell,in,0.01,5174.87,1443,0,0,0,11141.92,SMC_IFVG_Bearish_Sent:Neutral
2026.03.04 16:00:00,1444,XAUUSD,buy,in,0.01,5168.27,1444,0,0,0,11141.92,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 16:00:02,1445,XAUUSD,sell,in,0.01,5169.08,1445,0,0,0,11141.92,SMC_IFVG_Bearish_Sent:Neutral
2026.03.04 17:00:06,1446,XAUUSD,buy,in,0.01,5145.29,1446,0,0,0,11141.92,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 17:14:30,1447,XAUUSD,buy,out,0.01,5131.88,1447,0,0,42.99,11184.91,tp 5132.04
2026.03.04 18:00:06,1448,XAUUSD,buy,in,0.01,5151.97,1448,0,0,0,11184.91,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 19:00:00,1449,XAUUSD,buy,in,0.01,5149.94,1449,0,0,0,11184.91,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 19:23:38,1450,XAUUSD,sell,out,0.01,5130.62,1450,0,0,-43.46,11141.45,sl 5130.63
2026.03.04 19:23:39,1451,XAUUSD,sell,out,0.01,5126.62,1451,0,0,-42.3,11099.15,sl 5127.76
2026.03.04 19:23:39,1452,XAUUSD,sell,out,0.01,5126.62,1452,0,0,-40.68,11058.47,sl 5126.97
2026.03.04 19:23:39,1453,XAUUSD,sell,out,0.01,5126.62,1453,0,0,-41.65,11016.82,sl 5127.37
2026.03.04 19:23:39,1454,XAUUSD,buy,out,0.01,5127.01,1454,0,0,42.07,11058.89,tp 5128.78
2026.03.04 20:00:00,1455,XAUUSD,buy,in,0.01,5141.44,1455,0,0,0,11058.89,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 20:40:51,1456,XAUUSD,sell,out,0.01,5110.77,1456,0,0,-41.2,11017.69,sl 5110.77
2026.03.04 21:00:05,1457,XAUUSD,buy,in,0.01,5134.46,1457,0,0,0,11017.69,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 22:00:01,1458,XAUUSD,buy,in,0.01,5137.55,1458,0,0,0,11017.69,SMC_FVG_Bullish_Sent:Neutral
2026.03.04 23:00:06,1459,XAUUSD,buy,in,0.01,5135.79,1459,0,0,0,11017.69,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 02:13:52,1460,XAUUSD,sell,out,0.01,5172.69,1460,0,0,38.23,11055.92,tp 5172.65
2026.03.05 02:17:50,1461,XAUUSD,sell,out,0.01,5174.4,1461,0,0,38.61,11094.53,tp 5174.32
2026.03.05 02:19:37,1462,XAUUSD,sell,out,0.01,5177.03,1462,0,0,39.48,11134.01,tp 5176.86
2026.03.05 03:00:01,1463,XAUUSD,buy,in,0.01,5172.97,1463,0,0,0,11134.01,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 03:07:00,1464,XAUUSD,sell,out,0.01,5180.24,1464,0,0,38.8,11172.81,tp 5180.15
2026.03.05 03:10:35,1465,XAUUSD,sell,out,0.01,5184.95,1465,0,0,39.66,11212.47,tp 5184.25
2026.03.05 04:00:05,1466,XAUUSD,buy,in,0.01,5172.51,1466,0,0,0,11212.47,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 04:53:56,1467,XAUUSD,sell,out,0.01,5188.96,1467,0,0,39.02,11251.49,tp 5188.70
2026.03.05 06:00:02,1468,XAUUSD,buy,in,0.01,5180.44,1468,0,0,0,11251.49,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 07:00:00,1469,XAUUSD,buy,in,0.01,5171.96,1469,0,0,0,11251.49,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 08:00:07,1470,XAUUSD,buy,in,0.01,5147.27,1470,0,0,0,11251.49,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 08:08:51,1471,XAUUSD,sell,out,0.01,5139.41,1471,0,0,-41.03,11210.46,sl 5139.51
2026.03.05 08:10:42,1472,XAUUSD,sell,out,0.01,5131.99,1472,0,0,-40.98,11169.48,sl 5132.05
2026.03.05 08:10:43,1473,XAUUSD,sell,out,0.01,5128.29,1473,0,0,-44.22,11125.26,sl 5131.77
2026.03.05 08:10:43,1474,XAUUSD,sell,out,0.01,5128.29,1474,0,0,-43.67,11081.59,sl 5131.06
2026.03.05 09:00:05,1475,XAUUSD,buy,in,0.01,5167.64,1475,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 10:00:17,1476,XAUUSD,buy,in,0.01,5161.67,1476,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 11:00:00,1477,XAUUSD,buy,in,0.01,5165.85,1477,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 12:00:00,1478,XAUUSD,buy,in,0.01,5161.38,1478,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 13:00:02,1479,XAUUSD,buy,in,0.01,5166.04,1479,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 14:00:02,1480,XAUUSD,buy,in,0.01,5164.72,1480,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 15:00:05,1481,XAUUSD,buy,in,0.01,5163.31,1481,0,0,0,11081.59,SMC_FVG_Bullish_Sent:Neutral
2026.03.05 15:17:38,1482,XAUUSD,sell,out,0.01,5126.78,1482,0,0,-40.86,11040.73,sl 5127.03
2026.03.05 15:20:45,1483,XAUUSD,sell,out,0.01,5124.55,1483,0,0,-41.3,10999.43,sl 5125.00
2026.03.05 15:20:49,1484,XAUUSD,sell,out,0.01,5124.06,1484,0,0,-41.98,10957.45,sl 5124.12
2026.03.05 15:20:56,1485,XAUUSD,sell,out,0.01,5122.44,1485,0,0,-42.28,10915.17,sl 5123.42
2026.03.05 15:20:56,1486,XAUUSD,sell,out,0.01,5121.3,1486,0,0,-40.37,10874.8,sl 5121.66
2026.03.05 15:20:56,1487,XAUUSD,sell,out,0.01,5121.3,1487,0,0,-42.01,10832.79,sl 5121.99
2026.03.05 15:20:56,1488,XAUUSD,sell,out,0.01,5120.37,1488,0,0,-41.01,10791.78,sl 5120.49
2026.03.05 15:22:11,1489,XAUUSD,sell,out,0.01,5106.31,1489,0,0,-40.96,10750.82,sl 5108.01
2026.03.05 16:00:08,1490,XAUUSD,sell,in,0.01,5118.62,1490,0,0,0,10750.82,SMC_IFVG_Bearish_Sent:Neutral
2026.03.05 17:00:04,1491,XAUUSD,sell,in,0.01,5105.34,1491,0,0,0,10750.82,SMC_FVG_Bearish_Sent:Neutral
2026.03.05 17:08:44,1492,XAUUSD,buy,out,0.01,5075.38,1492,0,0,43.24,10794.06,tp 5078.61
2026.03.05 17:09:06,1493,XAUUSD,buy,out,0.01,5062.58,1493,0,0,42.76,10836.82,tp 5062.97
2026.03.05 18:00:05,1494,XAUUSD,sell,in,0.01,5102.14,1494,0,0,0,10836.82,SMC_FVG_Bearish_Sent:Neutral
2026.03.05 18:25:21,1495,XAUUSD,buy,out,0.01,5063.06,1495,0,0,39.08,10875.9,tp 5063.33
2026.03.06 02:00:06,1496,XAUUSD,sell,in,0.01,5085.82,1496,0,0,0,10875.9,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 03:00:16,1497,XAUUSD,sell,in,0.01,5077.85,1497,0,0,0,10875.9,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 03:50:04,1498,XAUUSD,buy,out,0.01,5125.0,1498,0,0,-47.15,10828.75,sl 5124.88
2026.03.06 03:50:39,1499,XAUUSD,buy,out,0.01,5126.78,1499,0,0,-40.96,10787.79,sl 5126.63
2026.03.06 04:00:06,1500,XAUUSD,sell,in,0.01,5134.13,1500,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 05:00:05,1501,XAUUSD,buy,in,0.01,5127.25,1501,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 05:00:07,1502,XAUUSD,sell,in,0.01,5127.52,1502,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 05:00:12,1503,XAUUSD,sell,in,0.01,5127.56,1503,0,0,0,10787.79,SMC_IFVG_Bearish_Sent:Neutral
2026.03.06 06:00:00,1504,XAUUSD,buy,in,0.01,5131.4,1504,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 06:00:07,1505,XAUUSD,sell,in,0.01,5130.84,1505,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 07:00:05,1506,XAUUSD,buy,in,0.01,5128.58,1506,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 07:00:08,1507,XAUUSD,sell,in,0.01,5127.77,1507,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 08:00:06,1508,XAUUSD,buy,in,0.01,5116.91,1508,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 08:00:12,1509,XAUUSD,sell,in,0.01,5115.93,1509,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 09:00:02,1510,XAUUSD,buy,in,0.01,5115.71,1510,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 09:00:02,1511,XAUUSD,sell,in,0.01,5115.32,1511,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 10:00:12,1512,XAUUSD,buy,in,0.01,5120.77,1512,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 10:00:19,1513,XAUUSD,sell,in,0.01,5121.07,1513,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 11:00:08,1514,XAUUSD,buy,in,0.01,5108.57,1514,0,0,0,10787.79,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 11:00:14,1515,XAUUSD,sell,in,0.01,5107.89,1515,0,0,0,10787.79,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 11:13:07,1516,XAUUSD,buy,out,0.01,5095.36,1516,0,0,38.77,10826.56,tp 5095.54
2026.03.06 11:36:20,1517,XAUUSD,sell,out,0.01,5088.15,1517,0,0,-43.25,10783.31,sl 5090.52
2026.03.06 11:36:20,1518,XAUUSD,buy,out,0.01,5088.54,1518,0,0,42.3,10825.61,tp 5091.93
2026.03.06 11:36:20,1519,XAUUSD,buy,out,0.01,5088.31,1519,0,0,39.46,10865.07,tp 5088.37
2026.03.06 11:51:38,1520,XAUUSD,sell,out,0.01,5086.86,1520,0,0,-41.72,10823.35,sl 5086.96
2026.03.06 11:51:39,1521,XAUUSD,buy,out,0.01,5087.08,1521,0,0,40.44,10863.79,tp 5087.10
2026.03.06 11:51:39,1522,XAUUSD,buy,out,0.01,5087.08,1522,0,0,40.48,10904.27,tp 5087.10
2026.03.06 11:52:55,1523,XAUUSD,sell,out,0.01,5085.57,1523,0,0,-41.68,10862.59,sl 5085.69
2026.03.06 12:00:01,1524,XAUUSD,sell,in,0.01,5086.1,1524,0,0,0,10862.59,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 12:01:38,1525,XAUUSD,sell,out,0.01,5078.83,1525,0,0,-41.94,10820.65,sl 5079.09
2026.03.06 12:01:38,1526,XAUUSD,buy,out,0.01,5079.19,1526,0,0,41.88,10862.53,tp 5080.50
2026.03.06 12:05:49,1527,XAUUSD,buy,out,0.01,5078.01,1527,0,0,37.92,10900.45,tp 5078.05
2026.03.06 12:05:49,1528,XAUUSD,sell,out,0.01,5076.41,1528,0,0,-40.5,10859.95,sl 5076.64
2026.03.06 12:06:07,1529,XAUUSD,buy,out,0.01,5076.43,1529,0,0,38.89,10898.84,tp 5076.52
2026.03.06 13:00:03,1530,XAUUSD,sell,in,0.01,5090.94,1530,0,0,0,10898.84,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 13:55:53,1531,XAUUSD,sell,out,0.01,5074.89,1531,0,0,-40.82,10858.02,sl 5075.11
2026.03.06 13:55:58,1532,XAUUSD,buy,out,0.01,5069.88,1532,0,0,38.01,10896.03,tp 5070.23
2026.03.06 13:56:02,1533,XAUUSD,sell,out,0.01,5068.75,1533,0,0,-39.82,10856.21,sl 5068.82
2026.03.06 15:33:41,1534,XAUUSD,buy,out,0.01,5126.17,1534,0,0,-40.07,10816.14,sl 5126.15
2026.03.06 16:00:03,1535,XAUUSD,sell,in,0.01,5082.56,1535,0,0,0,10816.14,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 16:58:00,1536,XAUUSD,buy,out,0.01,5125.61,1536,0,0,-43.05,10773.09,sl 5125.54
2026.03.06 16:59:52,1537,XAUUSD,buy,out,0.01,5132.72,1537,0,0,-41.78,10731.31,sl 5131.63
2026.03.06 17:00:02,1538,XAUUSD,sell,in,0.01,5133.0,1538,0,0,0,10731.31,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 17:27:02,1539,XAUUSD,buy,out,0.01,5170.93,1539,0,0,-37.93,10693.38,sl 5170.88
2026.03.06 18:00:03,1540,XAUUSD,sell,in,0.01,5141.84,1540,0,0,0,10693.38,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 19:00:06,1541,XAUUSD,sell,in,0.01,5140.71,1541,0,0,0,10693.38,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 20:00:03,1542,XAUUSD,sell,in,0.01,5140.02,1542,0,0,0,10693.38,SMC_FVG_Bearish_Sent:Neutral
2026.03.06 22:00:03,1543,XAUUSD,buy,in,0.01,5161.85,1543,0,0,0,10693.38,SMC_FVG_Bullish_Sent:Neutral
2026.03.06 23:00:02,1544,XAUUSD,buy,in,0.01,5152.68,1544,0,0,0,10693.38,SMC_FVG_Bullish_Sent:Neutral
2026.03.09 01:05:00,1545,XAUUSD,sell,out,0.01,5117.74,1545,0,0,-44.11,10649.27,sl 5119.25
2026.03.09 01:09:10,1546,XAUUSD,sell,out,0.01,5112.73,1546,0,0,-39.95,10609.32,sl 5112.74
2026.03.09 01:10:41,1547,XAUUSD,buy,out,0.01,5100.12,1547,0,0,41.72,10651.04,tp 5102.82
2026.03.09 01:10:41,1548,XAUUSD,buy,out,0.01,5100.12,1548,0,0,40.59,10691.63,tp 5100.85
2026.03.09 01:10:41,1549,XAUUSD,buy,out,0.01,5100.12,1549,0,0,39.9,10731.53,tp 5101.71
2026.03.09 03:00:01,1550,XAUUSD,sell,in,0.01,5048.59,1550,0,0,0,10731.53,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 04:00:08,1551,XAUUSD,sell,in,0.01,5068.17,1551,0,0,0,10731.53,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 04:10:37,1552,XAUUSD,buy,out,0.01,5090.49,1552,0,0,-41.9,10689.63,sl 5090.45
2026.03.09 05:00:05,1553,XAUUSD,sell,in,0.01,5095.78,1553,0,0,0,10689.63,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 06:00:01,1554,XAUUSD,sell,in,0.01,5090.97,1554,0,0,0,10689.63,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 06:00:05,1555,XAUUSD,sell,in,0.01,5091.35,1555,0,0,0,10689.63,SMC_IFVG_Bearish_Sent:Neutral
2026.03.09 07:00:03,1556,XAUUSD,sell,in,0.01,5087.62,1556,0,0,0,10689.63,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 07:35:35,1557,XAUUSD,buy,out,0.01,5110.73,1557,0,0,-42.56,10647.07,sl 5110.53
2026.03.09 07:47:19,1558,XAUUSD,buy,out,0.01,5132.51,1558,0,0,-41.54,10605.53,sl 5131.81
2026.03.09 07:47:19,1559,XAUUSD,buy,out,0.01,5132.51,1559,0,0,-41.16,10564.37,sl 5131.81
2026.03.09 07:47:19,1560,XAUUSD,buy,out,0.01,5132.51,1560,0,0,-44.89,10519.48,sl 5130.70
2026.03.09 07:47:36,1561,XAUUSD,buy,out,0.01,5135.18,1561,0,0,-39.4,10480.08,sl 5135.08
2026.03.09 08:00:03,1562,XAUUSD,sell,in,0.01,5125.77,1562,0,0,0,10480.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 08:00:08,1563,XAUUSD,buy,in,0.01,5127.75,1563,0,0,0,10480.08,SMC_IFVG_Bullish_Sent:Neutral
2026.03.09 09:00:04,1564,XAUUSD,sell,in,0.01,5095.5,1564,0,0,0,10480.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 10:00:05,1565,XAUUSD,sell,in,0.01,5100.57,1565,0,0,0,10480.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 11:00:11,1566,XAUUSD,sell,in,0.01,5095.66,1566,0,0,0,10480.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 12:00:11,1567,XAUUSD,sell,in,0.01,5105.72,1567,0,0,0,10480.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 12:51:20,1568,XAUUSD,buy,out,0.01,5084.88,1568,0,0,40.89,10520.97,tp 5085.10
2026.03.09 13:00:00,1569,XAUUSD,sell,in,0.01,5088.27,1569,0,0,0,10520.97,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 13:20:20,1570,XAUUSD,sell,out,0.01,5083.38,1570,0,0,-44.37,10476.6,sl 5083.69
2026.03.09 14:00:09,1571,XAUUSD,sell,in,0.01,5089.5,1571,0,0,0,10476.6,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 15:00:04,1572,XAUUSD,sell,in,0.01,5095.77,1572,0,0,0,10476.6,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 16:00:06,1573,XAUUSD,sell,in,0.01,5074.63,1573,0,0,0,10476.6,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 16:11:44,1574,XAUUSD,buy,out,0.01,5066.07,1574,0,0,39.65,10516.25,tp 5066.15
2026.03.09 16:44:44,1575,XAUUSD,buy,out,0.01,5114.8,1575,0,0,-40.17,10476.08,sl 5114.46
2026.03.09 17:00:08,1576,XAUUSD,sell,in,0.01,5092.38,1576,0,0,0,10476.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 18:00:00,1577,XAUUSD,sell,in,0.01,5099.41,1577,0,0,0,10476.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 19:00:05,1578,XAUUSD,sell,in,0.01,5104.22,1578,0,0,0,10476.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 20:00:04,1579,XAUUSD,sell,in,0.01,5095.34,1579,0,0,0,10476.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 21:00:00,1580,XAUUSD,sell,in,0.01,5123.19,1580,0,0,0,10476.08,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 21:01:25,1581,XAUUSD,buy,out,0.01,5128.93,1581,0,0,-40.66,10435.42,sl 5128.78
2026.03.09 21:01:25,1582,XAUUSD,buy,out,0.01,5128.93,1582,0,0,-39.43,10395.99,sl 5128.60
2026.03.09 21:19:59,1583,XAUUSD,buy,out,0.01,5134.42,1583,0,0,-42.04,10353.95,sl 5134.30
2026.03.09 21:20:01,1584,XAUUSD,buy,out,0.01,5135.61,1584,0,0,-39.84,10314.11,sl 5135.44
2026.03.09 21:20:03,1585,XAUUSD,buy,out,0.01,5136.4,1585,0,0,-41.06,10273.05,sl 5136.40
2026.03.09 21:20:03,1586,XAUUSD,buy,out,0.01,5136.77,1586,0,0,-41.11,10231.94,sl 5136.44
2026.03.09 21:20:38,1587,XAUUSD,buy,out,0.01,5138.94,1587,0,0,-43.44,10188.5,sl 5138.18
2026.03.09 21:24:01,1588,XAUUSD,buy,out,0.01,5142.25,1588,0,0,-41.68,10146.82,sl 5139.56
2026.03.09 21:24:01,1589,XAUUSD,buy,out,0.01,5142.25,1589,0,0,-42.84,10103.98,sl 5139.92
2026.03.09 22:00:02,1590,XAUUSD,sell,in,0.01,5142.15,1590,0,0,0,10103.98,SMC_FVG_Bearish_Sent:Neutral
2026.03.09 22:00:03,1591,XAUUSD,buy,in,0.01,5142.64,1591,0,0,0,10103.98,SMC_IFVG_Bullish_Sent:Neutral
2026.03.09 22:00:35,1592,XAUUSD,buy,out,0.01,5145.17,1592,0,0,-40.95,10063.03,sl 5145.06
2026.03.10 02:00:08,1593,XAUUSD,buy,in,0.01,5139.99,1593,0,0,0,10063.03,SMC_FVG_Bullish_Sent:Neutral
2026.03.10 02:00:13,1594,XAUUSD,sell,in,0.01,5139.23,1594,0,0,0,10063.03,SMC_IFVG_Bearish_Sent:Neutral
2026.03.10 03:00:14,1595,XAUUSD,buy,in,0.01,5128.2,1595,0,0,0,10063.03,SMC_FVG_Bullish_Sent:Neutral
2026.03.10 03:25:56,1596,XAUUSD,buy,out,0.01,5164.39,1596,0,0,-41.2,10021.83,sl 5163.70
2026.03.10 03:47:15,1597,XAUUSD,sell,out,0.01,5169.4,1597,0,0,41.2,10063.03,tp 5169.21
2026.03.10 03:57:08,1598,XAUUSD,sell,out,0.01,5178.65,1598,0,0,38.66,10101.69,tp 5178.60
2026.03.10 03:57:22,1599,XAUUSD,buy,out,0.01,5180.39,1599,0,0,-41.16,10060.53,sl 5180.01
2026.03.10 03:57:22,1600,XAUUSD,sell,out,0.01,5180.27,1600,0,0,37.63,10098.16,tp 5180.05
2026.03.10 03:58:03,1601,XAUUSD,buy,out,0.01,5182.34,1601,0,0,-40.19,10057.97,sl 5181.46
2026.03.10 04:00:07,1602,XAUUSD,buy,in,0.01,5186.08,1602,0,0,0,10057.97,SMC_IFVG_Bullish_Sent:Neutral
2026.03.10 05:00:07,1603,XAUUSD,buy,in,0.01,5166.05,1603,0,0,0,10057.97,SMC_FVG_Bullish_Sent:Neutral
2026.03.10 05:00:12,1604,XAUUSD,buy,in,0.01,5166.11,1604,0,0,0,10057.97,SMC_IFVG_Bullish_Sent:Neutral
